"","frci","Band_7","Band_6","Band_5","Band_4","Band_3","Band_2","cluster"
"6363",0.663,0.116,0.239,0.454,0.039,0.07,0.049,1
"6364",0.676,0.133,0.258,0.475,0.055,0.087,0.062,1
"6365",0.634,0.087,0.116,0.15,0.073,0.075,0.076,1
"6366",0.675,0.093,0.177,0.388,0.041,0.065,0.05,1
"6367",0.692,0.128,0.228,0.44,0.072,0.096,0.083,1
"6368",0.62,0.173,0.302,0.437,0.075,0.099,0.076,1
"6369",0.654,0.128,0.237,0.432,0.057,0.082,0.066,1
"6370",0.637,0.096,0.205,0.454,0.035,0.058,0.046,1
"6371",0.634,0.132,0.238,0.446,0.075,0.106,0.086,1
"6372",0.668,0.14,0.25,0.449,0.076,0.109,0.088,1
"6373",0.613,0.063,0.104,0.173,0.051,0.065,0.063,1
"6374",0.685,0.077,0.145,0.282,0.04,0.056,0.054,1
"6375",0.616,0.14,0.258,0.42,0.051,0.076,0.059,1
"6376",0.603,0.071,0.116,0.233,0.061,0.081,0.072,1
"6377",0.623,0.074,0.147,0.353,0.035,0.052,0.045,1
"6378",0.632,0.124,0.22,0.406,0.076,0.101,0.089,1
"6379",0.642,0.108,0.219,0.416,0.045,0.065,0.051,1
"6380",0.673,0.095,0.182,0.338,0.054,0.074,0.057,1
"6381",0.615,0.111,0.212,0.363,0.042,0.06,0.05,1
"6382",0.638,0.126,0.248,0.41,0.049,0.074,0.054,1
"6383",0.636,0.107,0.217,0.46,0.035,0.063,0.033,1
"6384",0.695,0.093,0.185,0.355,0.046,0.066,0.055,1
"6385",0.644,0.164,0.264,0.358,0.07,0.078,0.063,1
"6386",0.652,0.133,0.243,0.394,0.06,0.073,0.057,1
"6387",0.65,0.105,0.21,0.419,0.039,0.061,0.048,1
"6388",0.611,0.024,0.032,0.082,0.027,0.034,0.047,1
"6389",0.639,0.121,0.22,0.385,0.062,0.089,0.065,1
"6390",0.655,0.114,0.211,0.41,0.065,0.087,0.08,1
"6391",0.68,0.094,0.185,0.413,0.047,0.074,0.056,1
"6392",0.668,0.063,0.119,0.276,0.047,0.061,0.063,1
"6393",0.663,0.128,0.239,0.392,0.049,0.07,0.055,1
"6394",0.694,0.114,0.219,0.421,0.064,0.091,0.072,1
"6395",0.61,0.096,0.187,0.39,0.05,0.07,0.063,1
"6396",0.635,0.109,0.218,0.441,0.038,0.062,0.047,1
"6397",0.617,0.132,0.244,0.391,0.051,0.074,0.053,1
"6398",0.606,0.133,0.248,0.427,0.055,0.082,0.054,1
"6399",0.622,0.089,0.168,0.325,0.048,0.062,0.055,1
"6400",0.692,0.149,0.268,0.412,0.067,0.088,0.068,1
"6401",0.612,0.089,0.17,0.386,0.052,0.074,0.057,1
"6402",0.605,0.117,0.222,0.395,0.054,0.074,0.063,1
"6403",0.694,0.103,0.197,0.418,0.046,0.07,0.053,1
"6404",0.656,0.116,0.231,0.499,0.046,0.082,0.054,1
"6405",0.651,0.138,0.258,0.441,0.06,0.088,0.068,1
"6406",0.696,0.275,0.364,0.506,0.227,0.244,0.227,1
"6407",0.613,0.107,0.214,0.405,0.042,0.067,0.05,1
"6408",0.603,0.106,0.184,0.321,0.064,0.083,0.078,1
"6409",0.624,0.101,0.191,0.332,0.051,0.07,0.056,1
"6410",0.655,0.158,0.285,0.522,0.069,0.104,0.084,1
"6411",0.675,0.136,0.239,0.42,0.073,0.095,0.081,1
"6412",0.677,0.209,0.302,0.419,0.183,0.191,0.181,1
"6413",0.669,0.093,0.187,0.386,0.036,0.059,0.047,1
"6414",0.647,0.109,0.188,0.368,0.064,0.087,0.08,1
"6415",0.601,0.12,0.227,0.443,0.059,0.085,0.075,1
"6416",0.638,0.125,0.221,0.405,0.064,0.088,0.07,1
"6417",0.628,0.086,0.158,0.276,0.047,0.059,0.05,1
"6418",0.611,0.108,0.184,0.348,0.077,0.099,0.081,1
"6419",0.648,0.088,0.172,0.4,0.052,0.073,0.062,1
"6420",0.62,0.032,0.046,0.105,0.031,0.039,0.046,1
