"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"125",0.283,0.435,0.547,0.334,0.983,0.959,0.747,1
"126",0.237,0.377,0.326,0.337,0.206,0.205,0.227,1
"127",0.283,0.32,0.334,0.233,0.457,0.422,0.359,1
"128",0.237,0.335,0.311,0.244,0.31,0.369,0.325,1
"129",0.238,0.107,0.107,0.094,0.307,0.266,0.214,1
"130",0.28,0.084,0.088,0.067,0.317,0.252,0.188,1
"131",0.277,0.47,0.549,0.358,0.945,0.943,0.746,1
"132",0.297,0.451,0.552,0.342,0.956,0.956,0.756,1
"133",0.269,0.273,0.2,0.168,0.261,0.242,0.256,1
"134",0.247,0.149,0.153,0.109,0.388,0.353,0.283,1
"135",0.204,0.389,0.367,0.345,0.256,0.277,0.293,1
"136",0.248,0.266,0.208,0.177,0.338,0.279,0.269,1
"137",0.2,0.54,0.634,0.549,0.65,0.775,0.661,1
"138",0.289,0.326,0.284,0.246,0.41,0.37,0.357,1
"139",0.212,0.167,0.225,0.224,0.164,0.234,0.207,1
"140",0.254,0.269,0.227,0.259,0.146,0.154,0.172,1
"141",0.262,0.078,0.081,0.069,0.284,0.238,0.171,1
"142",0.274,0.49,0.577,0.362,0.95,0.997,0.78,1
"143",0.226,0.639,0.638,0.651,0.443,0.581,0.484,1
"144",0.281,0.799,0.726,0.742,0.452,0.683,0.661,1
"145",0.215,0.48,0.469,0.396,0.506,0.49,0.447,1
"146",0.215,0.332,0.306,0.244,0.304,0.343,0.312,1
"147",0.242,0.436,0.449,0.375,0.527,0.455,0.418,1
"148",0.244,0.113,0.121,0.113,0.275,0.283,0.206,1
"149",0.224,0.307,0.248,0.239,0.286,0.316,0.294,1
"150",0.238,0.145,0.204,0.191,0.31,0.274,0.206,1
"151",0.26,0.319,0.25,0.25,0.204,0.239,0.241,1
"152",0.281,0.389,0.405,0.34,0.311,0.26,0.227,1
"153",0.243,0.494,0.554,0.462,0.627,0.629,0.5,1
"154",0.27,0.457,0.56,0.342,0.987,0.962,0.746,1
"155",0.239,0.01,0.005,0,0.151,0.139,0.089,1
"156",0.32,0.002,0.039,0.003,0.257,0.23,0.152,1
"157",0.377,0.399,0.317,0.303,0.319,0.298,0.277,1
"158",0.4,0.085,0.151,0.104,0.505,0.363,0.25,1
"159",0.373,0.476,0.55,0.349,0.957,0.945,0.749,1
"160",0.361,0.135,0.172,0.146,0.446,0.421,0.351,1
"161",0.384,0.398,0.453,0.352,0.422,0.387,0.319,1
"162",0.387,0.398,0.378,0.293,0.598,0.473,0.392,1
"163",0.351,0.482,0.574,0.359,0.929,0.952,0.747,1
"164",0.378,0.467,0.52,0.346,0.887,0.893,0.707,1
"165",0.394,0.126,0.187,0.186,0.285,0.169,0.136,1
"166",0.33,0.42,0.515,0.318,0.987,0.916,0.704,1
"167",0.305,0.316,0.344,0.256,0.449,0.465,0.394,1
"168",0.357,0.423,0.53,0.321,0.971,0.888,0.685,1
"169",0.368,0.172,0.209,0.185,0.32,0.358,0.288,1
"170",0.319,0.457,0.41,0.375,0.456,0.399,0.363,1
"171",0.353,0.356,0.444,0.274,0.953,0.972,0.699,1
"172",0.397,0.279,0.373,0.221,0.824,0.882,0.643,1
"173",0.301,0.333,0.304,0.234,0.504,0.372,0.35,1
"174",0.384,0.463,0.527,0.336,0.945,0.951,0.723,1
"175",0.304,0.422,0.457,0.355,0.382,0.295,0.294,1
"176",0.39,0.412,0.491,0.298,0.953,0.855,0.652,1
"177",0.316,0.239,0.295,0.172,0.911,0.704,0.505,1
