"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"1516",0.321,0.309,0.368,0.276,0.641,0.533,0.399,1
"1517",0.362,0.224,0.319,0.227,0.629,0.479,0.304,1
"1518",0.371,0.22,0.327,0.173,0.762,0.518,0.326,1
"1519",0.375,0.127,0.146,0.082,0.579,0.348,0.193,1
"1520",0.346,0.148,0.288,0.143,0.731,0.426,0.241,1
"1521",0.304,0.655,0.602,0.62,0.468,0.577,0.496,1
"1522",0.351,0.194,0.309,0.136,0.764,0.454,0.249,1
"1523",0.354,0.272,0.357,0.254,0.585,0.336,0.202,1
"1524",0.376,0.224,0.325,0.171,0.773,0.515,0.324,1
"1525",0.396,0.13,0.166,0.087,0.618,0.311,0.174,1
"1526",0.329,0.342,0.374,0.366,0.534,0.637,0.486,1
"1527",0.361,0.223,0.317,0.158,0.742,0.442,0.257,1
"1528",0.332,0.2,0.2,0.195,0.397,0.24,0.128,1
"1529",0.389,0.026,0.072,0.036,0.588,0.274,0.136,1
"1530",0.362,0.216,0.273,0.166,0.645,0.4,0.234,1
"1531",0.399,0.185,0.207,0.117,0.589,0.339,0.172,1
"1532",0.365,0.254,0.379,0.19,0.782,0.495,0.297,1
"1533",0.314,0.283,0.395,0.256,0.717,0.562,0.375,1
