"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"1",0.007,0.093,0.08,0.048,0.397,0.138,0.047,1
"2",0,0.116,0.113,0.109,0.047,0.006,0.003,2
"3",0.079,0.093,0.084,0.055,0.374,0.139,0.051,1
"4",0.07,0.095,0.09,0.051,0.431,0.15,0.053,1
"5",0.002,0.108,0.097,0.087,0.286,0.23,0.122,1
"6",0,0.096,0.091,0.054,0.43,0.162,0.061,1
"7",0.032,0.101,0.089,0.068,0.291,0.192,0.093,1
"8",0,0.117,0.114,0.122,0.056,0.005,0.003,2
"9",0,0.114,0.111,0.106,0.042,0.008,0.004,2
"10",0.004,0.102,0.1,0.072,0.394,0.18,0.083,1
"11",0,0.115,0.115,0.106,0.035,0.007,0.004,2
"12",0,0.1,0.094,0.076,0.344,0.234,0.115,1
"13",0,0.119,0.122,0.116,0.036,0.006,0.003,2
"14",0,0.118,0.116,0.11,0.043,0.006,0.003,2
"15",0.015,0.098,0.097,0.057,0.42,0.172,0.071,1
"16",0.086,0.094,0.088,0.051,0.442,0.143,0.05,1
"17",0,0.119,0.121,0.116,0.034,0.005,0.002,2
"18",0.034,0.093,0.084,0.049,0.426,0.134,0.044,1
"19",0,0.119,0.117,0.114,0.049,0.007,0.004,2
"20",0,0.119,0.116,0.113,0.047,0.006,0.003,2
"21",0.067,0.1,0.088,0.073,0.284,0.186,0.089,1
"22",0,0.093,0.084,0.048,0.463,0.125,0.041,1
"23",0,0.103,0.089,0.074,0.31,0.213,0.107,1
"24",0.028,0.094,0.084,0.051,0.396,0.145,0.054,1
"25",0,0.119,0.122,0.116,0.034,0.005,0.003,2
"26",0,0.093,0.08,0.048,0.399,0.113,0.036,1
"27",0,0.105,0.098,0.087,0.314,0.238,0.125,1
"28",0.059,0.094,0.09,0.051,0.444,0.147,0.053,1
"29",0,0.117,0.112,0.118,0.081,0.017,0.008,2
"30",0,0.12,0.12,0.122,0.047,0.007,0.003,2
"31",0,0.096,0.09,0.055,0.378,0.16,0.061,1
"32",0,0.104,0.099,0.08,0.294,0.207,0.104,1
"33",0,0.119,0.116,0.112,0.045,0.006,0.003,2
"34",0,0.119,0.123,0.115,0.034,0.005,0.003,2
"35",0,0.103,0.093,0.081,0.303,0.222,0.107,1
"36",0,0.112,0.108,0.1,0.046,0.009,0.004,2
"37",0.058,0.092,0.084,0.049,0.39,0.118,0.039,1
"38",0.022,0.104,0.091,0.083,0.264,0.213,0.115,1
"39",0.017,0.097,0.088,0.058,0.309,0.172,0.078,1
"40",0,0.119,0.118,0.123,0.049,0.006,0.003,2
"41",0,0.115,0.111,0.107,0.038,0.008,0.004,2
"42",0,0.095,0.088,0.053,0.368,0.144,0.053,1
"43",0.074,0.097,0.09,0.058,0.363,0.176,0.074,1
"44",0,0.114,0.113,0.104,0.033,0.006,0.003,2
"45",0,0.119,0.122,0.115,0.035,0.005,0.003,2
"46",0,0.097,0.099,0.061,0.449,0.184,0.074,1
"47",0.027,0.095,0.089,0.052,0.379,0.162,0.061,1
"48",0,0.119,0.116,0.112,0.045,0.006,0.004,2
"49",0,0.118,0.12,0.11,0.033,0.006,0.003,2
"50",0,0.099,0.083,0.06,0.254,0.112,0.056,3
"51",0,0.117,0.116,0.121,0.052,0.005,0.002,2
"52",0.034,0.099,0.095,0.064,0.378,0.184,0.08,1
"53",0,0.117,0.115,0.112,0.047,0.006,0.003,2
"54",0,0.115,0.112,0.106,0.039,0.007,0.004,2
"55",0,0.117,0.115,0.111,0.048,0.006,0.003,2
"56",0,0.119,0.122,0.116,0.034,0.005,0.003,2
"57",0.006,0.096,0.093,0.059,0.411,0.16,0.062,1
"58",0,0.113,0.111,0.102,0.034,0.006,0.002,2
"59",0,0.095,0.088,0.055,0.396,0.177,0.076,1
"60",0.03,0.097,0.094,0.061,0.396,0.181,0.075,1
"61",0.002,0.091,0.08,0.048,0.35,0.111,0.037,1
"62",0,0.119,0.118,0.121,0.048,0.006,0.003,2
"63",0.004,0.096,0.087,0.055,0.359,0.148,0.056,1
"64",0,0.095,0.089,0.055,0.346,0.147,0.058,1
"65",0,0.119,0.122,0.117,0.035,0.005,0.003,2
"66",0,0.117,0.113,0.119,0.079,0.012,0.007,2
"67",0,0.114,0.109,0.11,0.049,0.009,0.005,2
"68",0,0.12,0.118,0.118,0.064,0.006,0.003,2
"69",0,0.098,0.1,0.059,0.44,0.175,0.067,1
"70",0.032,0.095,0.09,0.052,0.455,0.162,0.061,1
"71",0.001,0.095,0.082,0.053,0.327,0.125,0.049,1
"72",0,0.114,0.111,0.099,0.033,0.006,0.003,2
"73",0.009,0.1,0.095,0.063,0.386,0.197,0.086,1
"74",0,0.115,0.112,0.105,0.037,0.007,0.004,2
"75",0,0.119,0.118,0.116,0.057,0.006,0.003,2
"76",0,0.118,0.116,0.112,0.049,0.006,0.003,2
"77",0,0.119,0.123,0.115,0.033,0.005,0.002,2
"78",0,0.097,0.091,0.057,0.375,0.165,0.067,1
"79",0,0.118,0.116,0.11,0.044,0.006,0.003,2
"80",0.04,0.097,0.088,0.059,0.361,0.162,0.07,1
"81",0,0.12,0.118,0.118,0.065,0.007,0.004,2
"82",0,0.114,0.113,0.103,0.032,0.005,0.003,2
"83",0,0.117,0.113,0.119,0.078,0.011,0.006,2
"84",0,0.109,0.097,0.081,0.294,0.256,0.13,1
"85",0,0.119,0.116,0.112,0.045,0.006,0.003,2
"86",0,0.093,0.081,0.049,0.417,0.117,0.037,1
"87",0,0.097,0.099,0.056,0.423,0.167,0.062,1
"88",0,0.103,0.097,0.081,0.355,0.233,0.111,1
"89",0.064,0.105,0.095,0.077,0.313,0.2,0.105,1
"90",0,0.098,0.097,0.059,0.441,0.166,0.063,1
"91",0,0.105,0.091,0.073,0.255,0.142,0.07,3
"92",0,0.119,0.118,0.116,0.073,0.019,0.008,2
"93",0,0.113,0.109,0.101,0.046,0.012,0.005,2
"94",0,0.118,0.116,0.114,0.049,0.006,0.003,2
"95",0,0.116,0.113,0.121,0.062,0.006,0.002,2
"96",0,0.114,0.113,0.101,0.031,0.005,0.002,2
"97",0,0.119,0.122,0.116,0.035,0.005,0.003,2
"98",0,0.105,0.099,0.084,0.334,0.237,0.11,1
"99",0,0.115,0.112,0.106,0.051,0.008,0.004,2
"100",0,0.095,0.095,0.055,0.427,0.165,0.063,1
"101",0.006,0.093,0.078,0.047,0.404,0.118,0.038,1
"102",0,0.119,0.117,0.112,0.078,0.007,0.004,2
"103",0.064,0.104,0.094,0.071,0.34,0.18,0.089,1
"104",0.005,0.093,0.081,0.048,0.349,0.123,0.045,1
"105",0,0.118,0.115,0.109,0.043,0.006,0.003,2
"106",0.028,0.097,0.089,0.063,0.354,0.168,0.071,1
"107",0.001,0.1,0.091,0.07,0.342,0.215,0.106,1
"108",0.029,0.098,0.083,0.064,0.284,0.187,0.09,1
"109",0.003,0.095,0.077,0.051,0.33,0.101,0.035,1
"110",0,0.095,0.095,0.056,0.436,0.174,0.067,1
"111",0,0.115,0.112,0.107,0.039,0.007,0.004,2
"112",0,0.119,0.116,0.113,0.046,0.006,0.003,2
"113",0.004,0.103,0.095,0.071,0.343,0.223,0.105,1
"114",0.074,0.103,0.093,0.078,0.307,0.199,0.095,1
"115",0,0.115,0.113,0.109,0.049,0.007,0.004,2
"116",0,0.117,0.115,0.122,0.054,0.005,0.003,2
"117",0,0.098,0.097,0.06,0.395,0.169,0.068,1
"118",0.08,0.093,0.081,0.055,0.351,0.154,0.061,1
"119",0,0.114,0.112,0.101,0.031,0.004,0.002,2
"120",0,0.1,0.086,0.068,0.273,0.171,0.083,1
"121",0.016,0.104,0.091,0.079,0.304,0.217,0.109,1
"122",0,0.098,0.099,0.064,0.42,0.181,0.073,1
"123",0,0.101,0.091,0.069,0.322,0.21,0.101,1
"124",0,0.119,0.117,0.112,0.082,0.008,0.003,2
"125",0,0.117,0.114,0.113,0.05,0.006,0.003,2
"126",0.005,0.091,0.081,0.048,0.378,0.113,0.037,1
"127",0,0.115,0.112,0.107,0.046,0.005,0.003,2
"128",0,0.093,0.081,0.052,0.357,0.123,0.046,1
"129",0,0.1,0.098,0.065,0.372,0.186,0.079,1
"130",0.002,0.095,0.092,0.052,0.44,0.157,0.056,1
"131",0,0.115,0.111,0.109,0.04,0.008,0.005,2
"132",0.003,0.099,0.09,0.063,0.309,0.181,0.088,1
"133",0,0.092,0.083,0.05,0.383,0.113,0.037,1
"134",0,0.118,0.116,0.113,0.048,0.006,0.003,2
"135",0.09,0.092,0.08,0.05,0.398,0.147,0.055,1
"136",0,0.113,0.112,0.101,0.033,0.005,0.002,2
"137",0,0.093,0.079,0.048,0.403,0.116,0.037,1
"138",0,0.116,0.114,0.111,0.05,0.006,0.003,2
"139",0,0.1,0.093,0.071,0.312,0.184,0.088,1
"140",0,0.12,0.118,0.115,0.087,0.008,0.004,2
"141",0,0.115,0.111,0.116,0.063,0.01,0.006,2
"142",0.019,0.093,0.084,0.053,0.399,0.156,0.062,1
"143",0,0.099,0.088,0.06,0.358,0.182,0.078,1
"144",0,0.118,0.121,0.112,0.034,0.006,0.003,2
"145",0,0.092,0.084,0.049,0.383,0.113,0.036,1
"146",0,0.113,0.108,0.103,0.056,0.019,0.008,2
"147",0.046,0.099,0.09,0.063,0.354,0.184,0.077,1
"148",0,0.118,0.116,0.122,0.051,0.005,0.003,2
"149",0,0.115,0.111,0.111,0.045,0.008,0.004,2
"150",0,0.116,0.113,0.122,0.061,0.005,0.002,2
"151",0,0.12,0.12,0.121,0.047,0.007,0.003,2
"152",0,0.094,0.082,0.051,0.367,0.134,0.049,1
"153",0,0.115,0.113,0.103,0.033,0.006,0.004,2
"154",0,0.093,0.084,0.05,0.385,0.114,0.037,1
"155",0,0.119,0.122,0.116,0.035,0.006,0.003,2
"156",0.05,0.098,0.088,0.068,0.288,0.184,0.084,1
"157",0,0.116,0.113,0.119,0.089,0.016,0.007,2
"158",0.016,0.1,0.091,0.07,0.322,0.193,0.088,1
"159",0,0.113,0.11,0.103,0.037,0.006,0.003,2
"160",0,0.101,0.086,0.072,0.219,0.133,0.069,3
"161",0,0.118,0.116,0.111,0.044,0.006,0.003,2
"162",0.005,0.108,0.101,0.088,0.33,0.235,0.119,1
"163",0.065,0.096,0.089,0.057,0.403,0.158,0.059,1
"164",0,0.093,0.083,0.05,0.374,0.122,0.041,1
"165",0,0.114,0.112,0.1,0.031,0.005,0.002,2
"166",0,0.116,0.114,0.123,0.057,0.006,0.002,2
"167",0,0.096,0.093,0.057,0.454,0.162,0.062,1
"168",0,0.095,0.086,0.054,0.357,0.141,0.052,1
"169",0,0.119,0.121,0.116,0.036,0.006,0.003,2
"170",0,0.114,0.11,0.11,0.048,0.008,0.004,2
"171",0.019,0.092,0.081,0.047,0.432,0.123,0.04,1
"172",0.044,0.094,0.091,0.052,0.427,0.148,0.054,1
"173",0,0.114,0.111,0.107,0.049,0.007,0.004,2
"174",0,0.114,0.11,0.109,0.045,0.009,0.005,2
"175",0,0.118,0.117,0.121,0.05,0.006,0.003,2
"176",0,0.113,0.108,0.111,0.052,0.009,0.005,2
"177",0,0.094,0.084,0.048,0.443,0.137,0.045,1
"178",0,0.119,0.117,0.111,0.083,0.008,0.004,2
"179",0.001,0.092,0.083,0.05,0.371,0.123,0.042,1
"180",0,0.115,0.112,0.107,0.047,0.01,0.005,2
"181",0,0.118,0.117,0.121,0.05,0.006,0.003,2
"182",0.021,0.093,0.081,0.053,0.365,0.142,0.052,1
"183",0,0.12,0.12,0.121,0.047,0.006,0.003,2
"184",0,0.119,0.117,0.112,0.081,0.008,0.004,2
"185",0,0.115,0.112,0.108,0.047,0.006,0.003,2
"186",0,0.1,0.089,0.065,0.285,0.178,0.085,1
"187",0.013,0.094,0.087,0.054,0.419,0.169,0.066,1
"188",0,0.092,0.081,0.049,0.404,0.117,0.037,1
"189",0.024,0.097,0.092,0.058,0.41,0.177,0.07,1
"190",0,0.116,0.116,0.108,0.035,0.006,0.003,2
"191",0,0.119,0.117,0.113,0.05,0.006,0.003,2
"192",0,0.118,0.116,0.112,0.045,0.006,0.003,2
"193",0,0.093,0.077,0.048,0.416,0.115,0.037,1
"194",0,0.116,0.112,0.121,0.061,0.005,0.003,2
"195",0,0.116,0.113,0.109,0.047,0.006,0.003,2
"196",0.079,0.095,0.088,0.051,0.429,0.145,0.052,1
"197",0,0.097,0.099,0.056,0.47,0.174,0.065,1
"198",0,0.119,0.121,0.113,0.034,0.006,0.003,2
"199",0,0.114,0.112,0.101,0.031,0.005,0.002,2
"200",0.011,0.096,0.094,0.055,0.439,0.162,0.06,1
"201",0.001,0.099,0.084,0.062,0.269,0.144,0.062,3
"202",0,0.119,0.117,0.115,0.048,0.007,0.003,2
"203",0,0.12,0.117,0.111,0.081,0.008,0.004,2
"204",0,0.116,0.112,0.115,0.054,0.009,0.005,2
"205",0,0.095,0.087,0.055,0.361,0.15,0.056,1
"206",0,0.119,0.122,0.115,0.035,0.006,0.003,2
"207",0,0.113,0.111,0.099,0.031,0.005,0.002,2
"208",0,0.101,0.097,0.071,0.333,0.191,0.087,1
"209",0.001,0.104,0.094,0.083,0.268,0.208,0.107,1
"210",0.014,0.092,0.079,0.047,0.404,0.115,0.037,1
"211",0.026,0.094,0.079,0.048,0.378,0.121,0.041,1
"212",0.079,0.103,0.091,0.074,0.296,0.196,0.099,1
"213",0.007,0.097,0.09,0.058,0.413,0.174,0.07,1
"214",0,0.119,0.122,0.114,0.034,0.005,0.003,2
"215",0,0.101,0.092,0.072,0.368,0.208,0.09,1
"216",0.005,0.092,0.081,0.048,0.397,0.113,0.036,1
"217",0.014,0.095,0.085,0.056,0.377,0.161,0.068,1
"218",0,0.12,0.117,0.117,0.062,0.007,0.003,2
"219",0.036,0.095,0.089,0.052,0.414,0.159,0.058,1
"220",0,0.093,0.079,0.049,0.396,0.12,0.04,1
"221",0,0.092,0.08,0.048,0.391,0.113,0.037,1
"222",0,0.092,0.08,0.048,0.419,0.115,0.036,1
"223",0,0.118,0.119,0.108,0.035,0.006,0.003,2
"224",0,0.116,0.113,0.121,0.06,0.005,0.002,2
"225",0,0.119,0.117,0.111,0.082,0.008,0.004,2
"226",0.059,0.101,0.089,0.068,0.299,0.158,0.076,1
"227",0,0.119,0.122,0.117,0.035,0.005,0.002,2
"228",0,0.119,0.116,0.112,0.045,0.006,0.004,2
"229",0,0.101,0.096,0.067,0.365,0.19,0.085,1
"230",0,0.118,0.115,0.111,0.047,0.006,0.003,2
"231",0,0.095,0.088,0.055,0.362,0.137,0.051,1
"232",0.031,0.098,0.086,0.064,0.302,0.177,0.085,1
"233",0,0.113,0.108,0.102,0.065,0.012,0.006,2
"234",0,0.117,0.115,0.114,0.052,0.006,0.003,2
"235",0,0.115,0.112,0.108,0.051,0.008,0.004,2
"236",0,0.118,0.116,0.111,0.044,0.006,0.003,2
"237",0,0.119,0.116,0.112,0.045,0.006,0.003,2
"238",0,0.119,0.116,0.113,0.046,0.006,0.003,2
"239",0,0.104,0.099,0.076,0.356,0.225,0.102,1
"240",0,0.118,0.116,0.122,0.053,0.006,0.003,2
"241",0,0.114,0.112,0.1,0.033,0.007,0.004,2
"242",0,0.119,0.121,0.116,0.035,0.005,0.003,2
"243",0.001,0.095,0.092,0.052,0.455,0.149,0.052,1
"244",0.095,0.103,0.084,0.073,0.191,0.191,0.106,5
"245",0.065,0.097,0.089,0.057,0.346,0.155,0.066,1
"246",0,0.095,0.093,0.053,0.462,0.164,0.06,1
"247",0,0.119,0.122,0.116,0.034,0.006,0.003,2
"248",0.004,0.1,0.089,0.062,0.393,0.181,0.081,1
"249",0,0.119,0.117,0.117,0.062,0.007,0.003,2
"250",0.007,0.098,0.091,0.061,0.332,0.161,0.07,1
"251",0,0.102,0.097,0.08,0.356,0.216,0.1,1
"252",0.01,0.098,0.096,0.059,0.416,0.168,0.064,1
"253",0.07,0.099,0.085,0.07,0.276,0.184,0.095,1
"254",0,0.099,0.089,0.065,0.338,0.207,0.099,1
"255",0.008,0.097,0.094,0.057,0.446,0.162,0.061,1
"256",0,0.119,0.117,0.111,0.08,0.008,0.004,2
"257",0,0.104,0.092,0.076,0.302,0.253,0.126,1
"258",0.006,0.093,0.083,0.05,0.369,0.117,0.039,1
"259",0,0.098,0.094,0.065,0.375,0.177,0.077,1
"260",0,0.114,0.113,0.102,0.032,0.005,0.002,2
"261",0,0.115,0.112,0.107,0.051,0.008,0.004,2
"262",0.031,0.099,0.089,0.063,0.34,0.171,0.074,1
"263",0,0.114,0.113,0.101,0.031,0.004,0.002,2
"264",0,0.117,0.115,0.113,0.051,0.006,0.003,2
"265",0,0.119,0.121,0.111,0.034,0.006,0.003,2
"266",0.069,0.098,0.084,0.064,0.284,0.153,0.071,1
"267",0.001,0.095,0.091,0.053,0.441,0.156,0.058,1
"268",0,0.118,0.12,0.114,0.036,0.006,0.003,2
"269",0,0.121,0.122,0.124,0.048,0.008,0.004,2
"270",0,0.095,0.084,0.052,0.374,0.133,0.048,1
"271",0.014,0.094,0.089,0.052,0.422,0.148,0.056,1
"272",0.012,0.093,0.089,0.049,0.444,0.144,0.051,1
"273",0,0.118,0.121,0.112,0.034,0.006,0.003,2
"274",0,0.12,0.119,0.121,0.047,0.007,0.003,2
"275",0.036,0.093,0.081,0.05,0.367,0.126,0.046,1
"276",0.09,0.092,0.082,0.048,0.412,0.125,0.04,1
"277",0.03,0.097,0.091,0.059,0.34,0.158,0.067,1
"278",0,0.097,0.092,0.059,0.37,0.168,0.07,1
"279",0.021,0.095,0.092,0.057,0.42,0.159,0.061,1
"280",0,0.095,0.092,0.052,0.442,0.153,0.054,1
"281",0.023,0.103,0.088,0.076,0.289,0.208,0.107,1
"282",0.069,0.105,0.091,0.077,0.27,0.161,0.081,1
"283",0,0.12,0.121,0.122,0.047,0.006,0.003,2
"284",0,0.116,0.114,0.112,0.051,0.006,0.003,2
"285",0,0.098,0.087,0.071,0.34,0.221,0.11,1
"286",0,0.119,0.122,0.115,0.034,0.006,0.003,2
"287",0.004,0.093,0.083,0.047,0.45,0.125,0.04,1
"288",0,0.119,0.123,0.116,0.034,0.005,0.003,2
"289",0.006,0.092,0.082,0.047,0.426,0.122,0.039,1
"290",0.03,0.095,0.09,0.052,0.431,0.155,0.056,1
"291",0,0.115,0.112,0.119,0.061,0.006,0.002,2
"292",0,0.119,0.123,0.114,0.033,0.005,0.002,2
"293",0,0.12,0.12,0.121,0.058,0.012,0.006,2
"294",0,0.116,0.111,0.118,0.061,0.007,0.003,2
"295",0.026,0.095,0.086,0.053,0.374,0.151,0.057,1
"296",0,0.115,0.113,0.106,0.035,0.007,0.004,2
"297",0,0.119,0.119,0.12,0.058,0.011,0.005,2
"298",0.028,0.093,0.088,0.049,0.448,0.149,0.054,1
"299",0.011,0.096,0.089,0.057,0.4,0.174,0.071,1
"300",0,0.093,0.084,0.05,0.386,0.114,0.037,1
"301",0,0.114,0.113,0.102,0.032,0.006,0.003,2
"302",0,0.098,0.096,0.06,0.389,0.169,0.069,1
"303",0.09,0.097,0.085,0.061,0.319,0.161,0.068,1
"304",0,0.113,0.108,0.111,0.051,0.008,0.005,2
"305",0,0.118,0.116,0.122,0.052,0.006,0.003,2
"306",0,0.119,0.121,0.112,0.034,0.006,0.003,2
"307",0.015,0.094,0.086,0.052,0.377,0.138,0.051,1
"308",0.024,0.096,0.09,0.053,0.432,0.149,0.052,1
"309",0.049,0.094,0.084,0.049,0.422,0.136,0.044,1
"310",0,0.119,0.117,0.113,0.047,0.006,0.003,2
"311",0,0.118,0.117,0.112,0.05,0.006,0.003,2
"312",0.001,0.096,0.087,0.055,0.359,0.142,0.054,1
"313",0.021,0.099,0.089,0.064,0.348,0.179,0.078,1
"314",0,0.117,0.114,0.111,0.046,0.006,0.003,2
"315",0,0.119,0.118,0.121,0.047,0.006,0.003,2
"316",0.022,0.097,0.089,0.062,0.363,0.158,0.068,1
"317",0,0.118,0.116,0.112,0.049,0.006,0.003,2
"318",0,0.114,0.112,0.1,0.031,0.005,0.002,2
"319",0,0.113,0.106,0.101,0.058,0.023,0.01,2
"320",0,0.115,0.113,0.108,0.048,0.006,0.003,2
"321",0,0.114,0.108,0.111,0.05,0.009,0.005,2
"322",0,0.116,0.112,0.117,0.059,0.009,0.005,2
"323",0.027,0.102,0.089,0.075,0.281,0.186,0.097,1
"324",0,0.129,0.128,0.126,0.067,0.033,0.024,2
"325",0,0.102,0.091,0.076,0.303,0.205,0.098,1
"326",0,0.096,0.093,0.059,0.391,0.164,0.065,1
"327",0,0.118,0.12,0.114,0.036,0.006,0.003,2
"328",0,0.118,0.115,0.11,0.043,0.006,0.003,2
"329",0,0.099,0.095,0.065,0.381,0.179,0.075,1
"330",0,0.115,0.113,0.11,0.041,0.009,0.005,2
"331",0.001,0.112,0.102,0.087,0.307,0.196,0.095,1
"332",0.001,0.102,0.087,0.07,0.321,0.214,0.104,1
"333",0.058,0.097,0.087,0.064,0.339,0.173,0.071,1
"334",0.046,0.102,0.089,0.068,0.29,0.161,0.083,1
"335",0,0.119,0.123,0.116,0.034,0.005,0.002,2
"336",0,0.099,0.098,0.064,0.377,0.181,0.073,1
"337",0,0.114,0.112,0.108,0.052,0.007,0.004,2
"338",0,0.12,0.121,0.125,0.049,0.008,0.004,2
"339",0,0.116,0.115,0.108,0.039,0.007,0.004,2
"340",0,0.099,0.094,0.063,0.403,0.168,0.066,1
"341",0.001,0.109,0.105,0.086,0.357,0.195,0.103,1
"342",0.011,0.098,0.093,0.06,0.385,0.177,0.073,1
"343",0.016,0.094,0.091,0.052,0.445,0.154,0.055,1
"344",0.05,0.094,0.084,0.05,0.412,0.135,0.047,1
"345",0,0.1,0.087,0.069,0.288,0.228,0.119,1
"346",0,0.096,0.093,0.055,0.444,0.167,0.063,1
"347",0,0.095,0.085,0.057,0.388,0.171,0.072,1
"348",0.024,0.093,0.082,0.05,0.374,0.118,0.04,1
"349",0,0.094,0.085,0.051,0.393,0.156,0.057,1
"350",0,0.115,0.112,0.108,0.049,0.006,0.003,2
"351",0,0.099,0.096,0.062,0.406,0.189,0.076,1
"352",0,0.114,0.112,0.101,0.031,0.005,0.003,2
"353",0,0.102,0.09,0.072,0.298,0.179,0.087,1
"354",0.007,0.101,0.094,0.065,0.377,0.187,0.09,1
"355",0,0.114,0.113,0.103,0.033,0.005,0.003,2
"356",0.014,0.092,0.088,0.048,0.457,0.145,0.05,1
"357",0,0.099,0.084,0.066,0.237,0.13,0.061,3
"358",0,0.093,0.084,0.05,0.386,0.115,0.038,1
"359",0,0.115,0.112,0.108,0.05,0.008,0.004,2
"360",0,0.102,0.095,0.075,0.326,0.204,0.093,1
"361",0,0.114,0.113,0.104,0.034,0.005,0.003,2
"362",0,0.112,0.105,0.101,0.057,0.015,0.008,2
"363",0,0.114,0.109,0.11,0.057,0.009,0.004,2
"364",0,0.113,0.108,0.111,0.052,0.008,0.005,2
"365",0,0.115,0.111,0.113,0.054,0.009,0.005,2
"366",0,0.114,0.113,0.101,0.031,0.004,0.002,2
"367",0.002,0.095,0.085,0.054,0.353,0.14,0.052,1
"368",0,0.1,0.093,0.072,0.325,0.196,0.093,1
"369",0.016,0.093,0.078,0.047,0.365,0.136,0.045,1
"370",0,0.114,0.113,0.101,0.031,0.005,0.002,2
"371",0,0.114,0.11,0.11,0.046,0.009,0.005,2
"372",0.004,0.095,0.089,0.051,0.447,0.162,0.061,1
"373",0,0.115,0.112,0.108,0.05,0.008,0.004,2
"374",0.017,0.093,0.088,0.051,0.412,0.142,0.052,1
"375",0.017,0.114,0.105,0.097,0.286,0.236,0.14,1
"376",0,0.119,0.118,0.12,0.045,0.005,0.003,2
"377",0.08,0.093,0.077,0.048,0.326,0.096,0.029,1
"378",0,0.119,0.117,0.121,0.048,0.006,0.003,2
"379",0,0.118,0.122,0.113,0.033,0.005,0.003,2
"380",0,0.102,0.087,0.068,0.33,0.207,0.103,1
"381",0.091,0.095,0.08,0.059,0.306,0.143,0.061,1
"382",0,0.118,0.118,0.12,0.047,0.006,0.003,2
"383",0,0.12,0.12,0.121,0.047,0.007,0.003,2
"384",0.01,0.098,0.089,0.066,0.368,0.187,0.08,1
"385",0,0.118,0.115,0.113,0.049,0.006,0.004,2
"386",0.003,0.095,0.096,0.056,0.452,0.163,0.062,1
"387",0,0.093,0.089,0.049,0.48,0.15,0.051,1
"388",0,0.115,0.112,0.107,0.047,0.006,0.003,2
"389",0.002,0.112,0.107,0.094,0.294,0.219,0.117,1
"390",0.071,0.095,0.09,0.052,0.45,0.149,0.053,1
"391",0.09,0.095,0.09,0.053,0.436,0.146,0.052,1
"392",0,0.119,0.122,0.114,0.034,0.005,0.003,2
"393",0,0.118,0.116,0.112,0.045,0.007,0.004,2
"394",0,0.12,0.12,0.121,0.047,0.006,0.003,2
"395",0,0.114,0.114,0.104,0.033,0.005,0.003,2
"396",0,0.119,0.117,0.112,0.044,0.006,0.003,2
"397",0,0.101,0.092,0.066,0.341,0.191,0.087,1
"398",0,0.099,0.086,0.067,0.247,0.129,0.06,3
"399",0,0.1,0.091,0.072,0.34,0.22,0.107,1
"400",0,0.119,0.118,0.121,0.048,0.006,0.003,2
"401",0,0.119,0.117,0.112,0.045,0.006,0.003,2
"402",0,0.114,0.113,0.1,0.031,0.005,0.002,2
"403",0,0.117,0.114,0.118,0.051,0.006,0.003,2
"404",0,0.114,0.108,0.112,0.055,0.008,0.005,2
"405",0,0.12,0.118,0.117,0.059,0.006,0.003,2
"406",0,0.118,0.121,0.114,0.034,0.005,0.003,2
"407",0,0.113,0.111,0.102,0.033,0.005,0.002,2
"408",0,0.118,0.116,0.112,0.05,0.006,0.003,2
"409",0,0.114,0.109,0.112,0.053,0.008,0.005,2
"410",0,0.093,0.084,0.051,0.367,0.115,0.038,1
"411",0.06,0.096,0.09,0.055,0.412,0.16,0.061,1
"412",0,0.12,0.12,0.121,0.059,0.011,0.006,2
"413",0,0.097,0.098,0.057,0.428,0.173,0.066,1
"414",0,0.098,0.093,0.057,0.384,0.164,0.065,1
"415",0.078,0.093,0.081,0.05,0.389,0.132,0.048,1
"416",0,0.1,0.095,0.069,0.36,0.198,0.091,1
"417",0,0.093,0.079,0.048,0.414,0.116,0.036,1
"418",0,0.092,0.083,0.049,0.382,0.114,0.037,1
"419",0,0.096,0.094,0.053,0.457,0.161,0.059,1
"420",0.043,0.1,0.093,0.064,0.377,0.202,0.092,1
"421",0,0.119,0.116,0.111,0.081,0.008,0.004,2
"422",0,0.097,0.096,0.058,0.43,0.165,0.064,1
"423",0.09,0.098,0.084,0.069,0.278,0.181,0.086,1
"424",0.058,0.095,0.091,0.052,0.436,0.151,0.055,1
"425",0,0.115,0.112,0.113,0.052,0.009,0.006,2
"426",0,0.098,0.094,0.061,0.39,0.172,0.07,1
"427",0,0.097,0.1,0.057,0.47,0.173,0.064,1
"428",0,0.116,0.113,0.11,0.048,0.006,0.003,2
"429",0.163,0.097,0.085,0.062,0.307,0.146,0.061,1
"430",0.162,0.097,0.085,0.061,0.357,0.161,0.069,1
"431",0.172,0.095,0.086,0.053,0.386,0.141,0.051,1
"432",0.187,0.095,0.087,0.054,0.388,0.149,0.055,1
"433",0.128,0.096,0.084,0.06,0.335,0.165,0.071,1
"434",0.122,0.094,0.084,0.051,0.388,0.123,0.042,1
"435",0.118,0.091,0.078,0.048,0.38,0.152,0.056,1
"436",0.101,0.091,0.078,0.047,0.364,0.115,0.039,1
"437",0.107,0.107,0.093,0.063,0.343,0.163,0.078,1
"438",0.155,0.096,0.089,0.055,0.401,0.164,0.062,1
"439",0.162,0.099,0.088,0.065,0.31,0.179,0.079,1
"440",0.159,0.096,0.085,0.056,0.38,0.145,0.055,1
"441",0.168,0.098,0.081,0.059,0.311,0.154,0.069,1
